GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
37109,2014,Lincoln County,North Carolina,79578.0,10.92,7844.0,22.92,671.0,49215.0,153200.0,28.8,85.36,5.04,7.04,0.19,0.45,0.0,1.88,0.04,495.0,270.0,3.44,6.31,0,0,0
37109,2015,Lincoln County,North Carolina,79578.0,10.92,7988.0,22.92,671.0,49215.0,153200.0,28.8,85.36,5.04,7.04,0.19,0.45,0.0,1.88,0.04,488.0,295.0,3.69,6.11,0,0,0
37109,2016,Lincoln County,North Carolina,79578.0,10.92,8131.0,22.92,671.0,49215.0,153200.0,28.8,85.36,5.04,7.04,0.19,0.45,0.0,1.88,0.04,473.0,310.0,3.81,5.82,0,0,0
37111,2000,McDowell County,North Carolina,42151.0,11.6,3782.0,22.78,411.0,32396.0,72000.0,20.7,91.04,4.07,2.88,0.27,0.92,0.01,0.73,0.09,89.0,89.0,2.35,2.35,1,0,0
37111,2001,McDowell County,North Carolina,42151.0,11.6,3876.0,22.78,411.0,32396.0,72000.0,20.7,91.04,4.07,2.88,0.27,0.92,0.01,0.73,0.09,124.0,66.0,1.7,3.2,1,0,0
37111,2002,McDowell County,North Carolina,42151.0,11.6,3971.0,22.78,411.0,32396.0,72000.0,20.7,91.04,4.07,2.88,0.27,0.92,0.01,0.73,0.09,227.0,76.0,1.91,5.72,0,0,0
37111,2003,McDowell County,North Carolina,42151.0,11.6,4065.0,22.78,411.0,32396.0,72000.0,20.7,91.04,4.07,2.88,0.27,0.92,0.01,0.73,0.09,227.0,70.0,1.72,5.58,0,0,0
37111,2004,McDowell County,North Carolina,42151.0,11.6,4160.0,22.78,411.0,32396.0,72000.0,20.7,91.04,4.07,2.88,0.27,0.92,0.01,0.73,0.09,154.0,55.0,1.32,3.7,0,0,0
37111,2005,McDowell County,North Carolina,43587.0,11.67,4254.0,25.82,495.0,37374.0,96500.0,24.1,89.26,3.52,4.49,0.51,1.29,0.0,0.84,0.09,164.0,57.0,1.34,3.86,0,0,0
37111,2006,McDowell County,North Carolina,43587.0,11.67,4348.0,25.82,495.0,37374.0,96500.0,24.1,89.26,3.52,4.49,0.51,1.29,0.0,0.84,0.09,185.0,65.0,1.49,4.25,0,0,0
37111,2007,McDowell County,North Carolina,43587.0,11.67,4443.0,25.82,495.0,37374.0,96500.0,24.1,89.26,3.52,4.49,0.51,1.29,0.0,0.84,0.09,233.0,92.0,2.07,5.24,0,0,0
37111,2008,McDowell County,North Carolina,43587.0,11.67,4537.0,25.82,495.0,37374.0,96500.0,24.1,89.26,3.52,4.49,0.51,1.29,0.0,0.84,0.09,185.0,85.0,1.87,4.08,0,0,0
37111,2009,McDowell County,North Carolina,43587.0,11.67,4632.0,25.82,495.0,37374.0,96500.0,24.1,89.26,3.52,4.49,0.51,1.29,0.0,0.84,0.09,149.0,44.0,0.95,3.22,0,0,0
37111,2010,McDowell County,North Carolina,44996.0,13.38,4726.0,26.49,550.0,36388.0,100900.0,28.5,88.86,3.7,5.32,0.29,0.76,0.0,1.02,0.05,167.0,77.0,1.63,3.53,0,0,0
37111,2011,McDowell County,North Carolina,44961.0,15.8,4829.0,29.78,583.0,35965.0,98400.0,24.9,87.92,3.85,5.63,0.46,0.78,0.07,0.87,0.43,201.0,93.0,1.93,4.16,0,0,0
37111,2012,McDowell County,North Carolina,44961.0,15.8,4932.0,29.78,583.0,35965.0,98400.0,24.9,87.92,3.85,5.63,0.46,0.78,0.07,0.87,0.43,206.0,122.0,2.47,4.18,0,0,0
37111,2013,McDowell County,North Carolina,44961.0,15.8,5035.0,29.78,583.0,35965.0,98400.0,24.9,87.92,3.85,5.63,0.46,0.78,0.07,0.87,0.43,234.0,137.0,2.72,4.65,0,0,0
37111,2014,McDowell County,North Carolina,44961.0,15.8,5138.0,29.78,583.0,35965.0,98400.0,24.9,87.92,3.85,5.63,0.46,0.78,0.07,0.87,0.43,243.0,171.0,3.33,4.73,0,0,0
37111,2015,McDowell County,North Carolina,44961.0,15.8,5241.0,29.78,583.0,35965.0,98400.0,24.9,87.92,3.85,5.63,0.46,0.78,0.07,0.87,0.43,250.0,165.0,3.15,4.77,0,0,0
37111,2016,McDowell County,North Carolina,44961.0,15.8,5344.0,29.78,583.0,35965.0,98400.0,24.9,87.92,3.85,5.63,0.46,0.78,0.07,0.87,0.43,274.0,202.0,3.78,5.13,0,0,0
37113,2000,Macon County,North Carolina,29811.0,12.62,2396.0,18.68,485.0,32139.0,103700.0,24.6,96.03,1.18,1.52,0.27,0.39,0.01,0.55,0.04,62.0,61.0,2.55,2.59,1,0,0
37113,2001,Macon County,North Carolina,29811.0,12.62,2487.0,18.68,485.0,32139.0,103700.0,24.6,96.03,1.18,1.52,0.27,0.39,0.01,0.55,0.04,119.0,63.0,2.53,4.78,0,0,0
37113,2002,Macon County,North Carolina,29811.0,12.62,2578.0,18.68,485.0,32139.0,103700.0,24.6,96.03,1.18,1.52,0.27,0.39,0.01,0.55,0.04,181.0,46.0,1.78,7.02,0,0,0
37113,2003,Macon County,North Carolina,29811.0,12.62,2669.0,18.68,485.0,32139.0,103700.0,24.6,96.03,1.18,1.52,0.27,0.39,0.01,0.55,0.04,177.0,42.0,1.57,6.63,0,0,0
37113,2004,Macon County,North Carolina,29811.0,12.62,2760.0,18.68,485.0,32139.0,103700.0,24.6,96.03,1.18,1.52,0.27,0.39,0.01,0.55,0.04,152.0,72.0,2.61,5.51,0,0,0
37113,2005,Macon County,North Carolina,32607.0,11.74,2852.0,22.04,612.0,38351.0,167900.0,24.2,93.66,1.38,3.01,0.2,0.53,0.02,0.91,0.28,123.0,41.0,1.44,4.31,0,0,0
37113,2006,Macon County,North Carolina,32607.0,11.74,2943.0,22.04,612.0,38351.0,167900.0,24.2,93.66,1.38,3.01,0.2,0.53,0.02,0.91,0.28,120.0,42.0,1.43,4.08,0,0,0
37113,2007,Macon County,North Carolina,32607.0,11.74,3034.0,22.04,612.0,38351.0,167900.0,24.2,93.66,1.38,3.01,0.2,0.53,0.02,0.91,0.28,112.0,48.0,1.58,3.69,0,0,0
37113,2008,Macon County,North Carolina,32607.0,11.74,3125.0,22.04,612.0,38351.0,167900.0,24.2,93.66,1.38,3.01,0.2,0.53,0.02,0.91,0.28,131.0,80.0,2.56,4.19,0,0,0
37113,2009,Macon County,North Carolina,32607.0,11.74,3216.0,22.04,612.0,38351.0,167900.0,24.2,93.66,1.38,3.01,0.2,0.53,0.02,0.91,0.28,98.0,75.0,2.33,3.05,0,0,0
37113,2010,Macon County,North Carolina,33922.0,12.8,3307.0,22.66,733.0,38134.0,166800.0,35.9,90.2,1.24,6.57,0.42,0.59,0.01,0.88,0.08,88.0,62.0,1.87,2.66,0,0,0
37113,2011,Macon County,North Carolina,33919.0,12.63,3388.0,27.54,731.0,39133.0,165600.0,32.2,89.72,1.11,6.64,0.47,0.72,0.0,1.2,0.15,125.0,84.0,2.48,3.69,0,0,0
37113,2012,Macon County,North Carolina,33919.0,12.63,3468.0,27.54,731.0,39133.0,165600.0,32.2,89.72,1.11,6.64,0.47,0.72,0.0,1.2,0.15,124.0,27.0,0.78,3.58,0,0,0
37113,2013,Macon County,North Carolina,33919.0,12.63,3549.0,27.54,731.0,39133.0,165600.0,32.2,89.72,1.11,6.64,0.47,0.72,0.0,1.2,0.15,155.0,84.0,2.37,4.37,0,0,0
37113,2014,Macon County,North Carolina,33919.0,12.63,3629.0,27.54,731.0,39133.0,165600.0,32.2,89.72,1.11,6.64,0.47,0.72,0.0,1.2,0.15,151.0,94.0,2.59,4.16,0,0,0
37113,2015,Macon County,North Carolina,33919.0,12.63,3710.0,27.54,731.0,39133.0,165600.0,32.2,89.72,1.11,6.64,0.47,0.72,0.0,1.2,0.15,138.0,82.0,2.21,3.72,0,0,0
37113,2016,Macon County,North Carolina,33919.0,12.63,3790.0,27.54,731.0,39133.0,165600.0,32.2,89.72,1.11,6.64,0.47,0.72,0.0,1.2,0.15,174.0,103.0,2.72,4.59,0,0,0
37115,2000,Madison County,North Carolina,19635.0,15.39,1869.0,23.38,367.0,30985.0,94600.0,23.7,96.79,0.81,1.35,0.25,0.22,0.01,0.57,0.0,26.0,26.0,1.39,1.39,0,0,0
37115,2001,Madison County,North Carolina,19635.0,15.39,1880.0,23.38,367.0,30985.0,94600.0,23.7,96.79,0.81,1.35,0.25,0.22,0.01,0.57,0.0,76.0,41.0,2.18,4.04,0,0,0
37115,2002,Madison County,North Carolina,19635.0,15.39,1891.0,23.38,367.0,30985.0,94600.0,23.7,96.79,0.81,1.35,0.25,0.22,0.01,0.57,0.0,77.0,23.0,1.22,4.07,0,0,0
37115,2003,Madison County,North Carolina,19635.0,15.39,1902.0,23.38,367.0,30985.0,94600.0,23.7,96.79,0.81,1.35,0.25,0.22,0.01,0.57,0.0,74.0,18.0,0.95,3.89,0,0,0
37115,2004,Madison County,North Carolina,19635.0,15.39,1913.0,23.38,367.0,30985.0,94600.0,23.7,96.79,0.81,1.35,0.25,0.22,0.01,0.57,0.0,12.0,7.0,0.37,0.63,1,0,0
37115,2005,Madison County,North Carolina,20227.0,12.11,1924.0,24.91,583.0,37500.0,152100.0,30.4,95.45,1.36,1.75,0.33,0.32,0.0,0.73,0.06,9.0,7.0,0.36,0.47,1,0,0
37115,2006,Madison County,North Carolina,20227.0,12.11,1936.0,24.91,583.0,37500.0,152100.0,30.4,95.45,1.36,1.75,0.33,0.32,0.0,0.73,0.06,9.0,7.0,0.36,0.46,1,0,0
37115,2007,Madison County,North Carolina,20227.0,12.11,1947.0,24.91,583.0,37500.0,152100.0,30.4,95.45,1.36,1.75,0.33,0.32,0.0,0.73,0.06,32.0,21.0,1.08,1.64,0,0,0
37115,2008,Madison County,North Carolina,20227.0,12.11,1958.0,24.91,583.0,37500.0,152100.0,30.4,95.45,1.36,1.75,0.33,0.32,0.0,0.73,0.06,36.0,29.0,1.48,1.84,0,0,0
37115,2009,Madison County,North Carolina,20227.0,12.11,1969.0,24.91,583.0,37500.0,152100.0,30.4,95.45,1.36,1.75,0.33,0.32,0.0,0.73,0.06,52.0,34.0,1.73,2.64,0,0,0
37115,2010,Madison County,North Carolina,20764.0,11.35,1980.0,23.31,587.0,38658.0,159400.0,25.9,95.04,1.12,2.04,0.21,0.34,0.04,1.14,0.08,39.0,16.0,0.81,1.97,0,0,0
37115,2011,Madison County,North Carolina,21027.0,12.02,2032.0,26.65,629.0,37904.0,159900.0,26.9,94.07,1.86,2.36,0.23,0.48,0.0,0.93,0.07,48.0,18.0,0.89,2.36,0,0,0
37115,2012,Madison County,North Carolina,21027.0,12.02,2083.0,26.65,629.0,37904.0,159900.0,26.9,94.07,1.86,2.36,0.23,0.48,0.0,0.93,0.07,44.0,18.0,0.86,2.11,0,0,0
37115,2013,Madison County,North Carolina,21027.0,12.02,2135.0,26.65,629.0,37904.0,159900.0,26.9,94.07,1.86,2.36,0.23,0.48,0.0,0.93,0.07,52.0,23.0,1.08,2.44,0,0,0
37115,2014,Madison County,North Carolina,21027.0,12.02,2187.0,26.65,629.0,37904.0,159900.0,26.9,94.07,1.86,2.36,0.23,0.48,0.0,0.93,0.07,59.0,36.0,1.65,2.7,0,0,0
37115,2015,Madison County,North Carolina,21027.0,12.02,2238.0,26.65,629.0,37904.0,159900.0,26.9,94.07,1.86,2.36,0.23,0.48,0.0,0.93,0.07,55.0,36.0,1.61,2.46,0,0,0
37115,2016,Madison County,North Carolina,21027.0,12.02,2290.0,26.65,629.0,37904.0,159900.0,26.9,94.07,1.86,2.36,0.23,0.48,0.0,0.93,0.07,62.0,47.0,2.05,2.71,0,0,0
37117,2000,Martin County,North Carolina,25593.0,20.19,2822.0,28.16,400.0,28793.0,68400.0,27.0,51.83,45.1,2.06,0.27,0.24,0.01,0.45,0.04,210.0,144.0,5.1,7.44,1,0,0
37117,2001,Martin County,North Carolina,25593.0,20.19,2870.0,28.16,400.0,28793.0,68400.0,27.0,51.83,45.1,2.06,0.27,0.24,0.01,0.45,0.04,306.0,102.0,3.55,10.66,0,0,0
37117,2002,Martin County,North Carolina,25593.0,20.19,2917.0,28.16,400.0,28793.0,68400.0,27.0,51.83,45.1,2.06,0.27,0.24,0.01,0.45,0.04,564.0,101.0,3.46,19.33,0,0,0
37117,2003,Martin County,North Carolina,25593.0,20.19,2965.0,28.16,400.0,28793.0,68400.0,27.0,51.83,45.1,2.06,0.27,0.24,0.01,0.45,0.04,514.0,110.0,3.71,17.33,0,0,0
37117,2004,Martin County,North Carolina,25593.0,20.19,3013.0,28.16,400.0,28793.0,68400.0,27.0,51.83,45.1,2.06,0.27,0.24,0.01,0.45,0.04,478.0,156.0,5.18,15.87,0,0,0
37117,2005,Martin County,North Carolina,23699.0,20.57,3061.0,31.3,530.0,32121.0,77800.0,36.4,51.6,42.52,3.14,0.54,0.03,0.0,1.55,0.62,274.0,65.0,2.12,8.95,0,0,0
37117,2006,Martin County,North Carolina,23699.0,20.57,3108.0,31.3,530.0,32121.0,77800.0,36.4,51.6,42.52,3.14,0.54,0.03,0.0,1.55,0.62,320.0,80.0,2.57,10.3,0,0,0
37117,2007,Martin County,North Carolina,23699.0,20.57,3156.0,31.3,530.0,32121.0,77800.0,36.4,51.6,42.52,3.14,0.54,0.03,0.0,1.55,0.62,327.0,127.0,4.02,10.36,0,0,0
37117,2008,Martin County,North Carolina,23699.0,20.57,3204.0,31.3,530.0,32121.0,77800.0,36.4,51.6,42.52,3.14,0.54,0.03,0.0,1.55,0.62,342.0,165.0,5.15,10.68,0,0,0
37117,2009,Martin County,North Carolina,23699.0,20.57,3251.0,31.3,530.0,32121.0,77800.0,36.4,51.6,42.52,3.14,0.54,0.03,0.0,1.55,0.62,287.0,120.0,3.69,8.83,0,0,0
37117,2010,Martin County,North Carolina,24505.0,20.49,3299.0,31.97,589.0,35585.0,85200.0,32.4,52.19,43.26,3.14,0.27,0.29,0.02,0.79,0.04,295.0,133.0,4.03,8.94,0,0,0
37117,2011,Martin County,North Carolina,23729.0,16.39,3324.0,31.72,596.0,35080.0,85500.0,28.7,51.92,43.53,3.54,0.36,0.16,0.03,0.45,0.0,293.0,151.0,4.54,8.82,0,0,0
37117,2012,Martin County,North Carolina,23729.0,16.39,3349.0,31.72,596.0,35080.0,85500.0,28.7,51.92,43.53,3.54,0.36,0.16,0.03,0.45,0.0,253.0,126.0,3.76,7.56,0,0,0
37117,2013,Martin County,North Carolina,23729.0,16.39,3374.0,31.72,596.0,35080.0,85500.0,28.7,51.92,43.53,3.54,0.36,0.16,0.03,0.45,0.0,251.0,115.0,3.41,7.44,0,0,0
37117,2014,Martin County,North Carolina,23729.0,16.39,3398.0,31.72,596.0,35080.0,85500.0,28.7,51.92,43.53,3.54,0.36,0.16,0.03,0.45,0.0,233.0,118.0,3.47,6.86,0,0,0
37117,2015,Martin County,North Carolina,23729.0,16.39,3423.0,31.72,596.0,35080.0,85500.0,28.7,51.92,43.53,3.54,0.36,0.16,0.03,0.45,0.0,233.0,133.0,3.89,6.81,0,0,0
37117,2016,Martin County,North Carolina,23729.0,16.39,3448.0,31.72,596.0,35080.0,85500.0,28.7,51.92,43.53,3.54,0.36,0.16,0.03,0.45,0.0,230.0,112.0,3.25,6.67,0,0,0
37119,2000,Mecklenburg County,North Carolina,695454.0,9.2,103023.0,37.68,693.0,50579.0,141800.0,24.3,61.13,27.67,6.45,0.31,3.12,0.04,1.13,0.15,,,,,0,0,0
37119,2001,Mecklenburg County,North Carolina,695454.0,9.2,106983.0,37.68,693.0,50579.0,141800.0,24.3,61.13,27.67,6.45,0.31,3.12,0.04,1.13,0.15,,,,,0,0,0
37119,2002,Mecklenburg County,North Carolina,695454.0,9.2,110943.0,37.68,693.0,50579.0,141800.0,24.3,61.13,27.67,6.45,0.31,3.12,0.04,1.13,0.15,,,,,0,0,0
37119,2003,Mecklenburg County,North Carolina,695454.0,9.2,114903.0,37.68,693.0,50579.0,141800.0,24.3,61.13,27.67,6.45,0.31,3.12,0.04,1.13,0.15,,,,,0,0,0
37119,2004,Mecklenburg County,North Carolina,695454.0,9.2,118864.0,37.68,693.0,50579.0,141800.0,24.3,61.13,27.67,6.45,0.31,3.12,0.04,1.13,0.15,43235.0,13901.0,11.69,36.37,0,0,0
37119,2005,Mecklenburg County,North Carolina,861189.0,8.33,122824.0,37.02,814.0,55587.0,180100.0,28.0,55.32,28.52,10.06,0.31,3.96,0.02,1.46,0.34,51083.0,11063.0,9.01,41.59,0,0,0
37119,2006,Mecklenburg County,North Carolina,861189.0,8.33,126784.0,37.02,814.0,55587.0,180100.0,28.0,55.32,28.52,10.06,0.31,3.96,0.02,1.46,0.34,40427.0,10657.0,8.41,31.89,0,0,0
37119,2007,Mecklenburg County,North Carolina,861189.0,8.33,130744.0,37.02,814.0,55587.0,180100.0,28.0,55.32,28.52,10.06,0.31,3.96,0.02,1.46,0.34,38623.0,12939.0,9.9,29.54,0,1,0
37119,2008,Mecklenburg County,North Carolina,861189.0,8.33,134705.0,37.02,814.0,55587.0,180100.0,28.0,55.32,28.52,10.06,0.31,3.96,0.02,1.46,0.34,36710.0,17380.0,12.9,27.25,0,1,0
37119,2009,Mecklenburg County,North Carolina,861189.0,8.33,138666.0,37.02,814.0,55587.0,180100.0,28.0,55.32,28.52,10.06,0.31,3.96,0.02,1.46,0.34,34776.0,13872.0,10.0,25.08,0,0,0
37119,2010,Mecklenburg County,North Carolina,919628.0,11.05,142626.0,39.38,875.0,55961.0,186100.0,29.3,50.6,30.23,12.17,0.31,4.57,0.06,1.8,0.26,36350.0,13146.0,9.22,25.49,0,0,0
37119,2011,Mecklenburg County,North Carolina,990288.0,11.6,147485.0,42.52,938.0,56854.0,184800.0,29.2,49.12,30.45,12.52,0.22,5.13,0.07,2.3,0.19,36528.0,13068.0,8.86,24.77,0,0,0
37119,2012,Mecklenburg County,North Carolina,990288.0,11.6,152346.0,42.52,938.0,56854.0,184800.0,29.2,49.12,30.45,12.52,0.22,5.13,0.07,2.3,0.19,33192.0,11721.0,7.69,21.79,0,0,0
37119,2013,Mecklenburg County,North Carolina,990288.0,11.6,157206.0,42.52,938.0,56854.0,184800.0,29.2,49.12,30.45,12.52,0.22,5.13,0.07,2.3,0.19,32696.0,11820.0,7.52,20.8,0,0,0
37119,2014,Mecklenburg County,North Carolina,990288.0,11.6,162066.0,42.52,938.0,56854.0,184800.0,29.2,49.12,30.45,12.52,0.22,5.13,0.07,2.3,0.19,32625.0,10914.0,6.73,20.13,0,0,0
37119,2015,Mecklenburg County,North Carolina,990288.0,11.6,166927.0,42.52,938.0,56854.0,184800.0,29.2,49.12,30.45,12.52,0.22,5.13,0.07,2.3,0.19,29730.0,10230.0,6.13,17.81,0,0,0
37119,2016,Mecklenburg County,North Carolina,990288.0,11.6,171787.0,42.52,938.0,56854.0,184800.0,29.2,49.12,30.45,12.52,0.22,5.13,0.07,2.3,0.19,28220.0,10019.0,5.83,16.43,0,0,0
37121,2000,Mitchell County,North Carolina,15687.0,13.83,1257.0,19.19,379.0,30508.0,78800.0,21.5,96.96,0.21,1.98,0.15,0.2,0.0,0.48,0.02,,,,,0,0,0
37121,2001,Mitchell County,North Carolina,15687.0,13.83,1286.0,19.19,379.0,30508.0,78800.0,21.5,96.96,0.21,1.98,0.15,0.2,0.0,0.48,0.02,1.0,1.0,0.08,0.08,1,0,0
37121,2002,Mitchell County,North Carolina,15687.0,13.83,1316.0,19.19,379.0,30508.0,78800.0,21.5,96.96,0.21,1.98,0.15,0.2,0.0,0.48,0.02,12.0,3.0,0.23,0.91,0,0,0
37121,2003,Mitchell County,North Carolina,15687.0,13.83,1346.0,19.19,379.0,30508.0,78800.0,21.5,96.96,0.21,1.98,0.15,0.2,0.0,0.48,0.02,4.0,1.0,0.07,0.3,0,0,0
37121,2004,Mitchell County,North Carolina,15687.0,13.83,1376.0,19.19,379.0,30508.0,78800.0,21.5,96.96,0.21,1.98,0.15,0.2,0.0,0.48,0.02,7.0,4.0,0.29,0.51,0,0,0
37121,2005,Mitchell County,North Carolina,15690.0,10.5,1405.0,24.78,491.0,33118.0,108700.0,26.7,94.67,0.45,3.7,0.01,0.58,0.0,0.58,0.0,21.0,6.0,0.43,1.49,0,0,0
37121,2006,Mitchell County,North Carolina,15690.0,10.5,1435.0,24.78,491.0,33118.0,108700.0,26.7,94.67,0.45,3.7,0.01,0.58,0.0,0.58,0.0,18.0,6.0,0.42,1.25,0,0,0
37121,2007,Mitchell County,North Carolina,15690.0,10.5,1465.0,24.78,491.0,33118.0,108700.0,26.7,94.67,0.45,3.7,0.01,0.58,0.0,0.58,0.0,24.0,24.0,1.64,1.64,0,0,0
37121,2008,Mitchell County,North Carolina,15690.0,10.5,1495.0,24.78,491.0,33118.0,108700.0,26.7,94.67,0.45,3.7,0.01,0.58,0.0,0.58,0.0,20.0,18.0,1.2,1.34,0,0,0
37121,2009,Mitchell County,North Carolina,15690.0,10.5,1524.0,24.78,491.0,33118.0,108700.0,26.7,94.67,0.45,3.7,0.01,0.58,0.0,0.58,0.0,19.0,17.0,1.12,1.25,0,0,0
37121,2010,Mitchell County,North Carolina,15579.0,15.19,1554.0,23.25,543.0,36276.0,114800.0,36.2,94.08,0.34,4.05,0.23,0.3,0.01,0.94,0.06,13.0,7.0,0.45,0.84,0,0,0
37121,2011,Mitchell County,North Carolina,15330.0,13.64,1578.0,23.36,558.0,37391.0,141100.0,34.1,93.24,0.87,4.56,0.42,0.31,0.05,0.56,0.0,26.0,14.0,0.89,1.65,0,0,0
37121,2012,Mitchell County,North Carolina,15330.0,13.64,1602.0,23.36,558.0,37391.0,141100.0,34.1,93.24,0.87,4.56,0.42,0.31,0.05,0.56,0.0,29.0,21.0,1.31,1.81,0,0,0
37121,2013,Mitchell County,North Carolina,15330.0,13.64,1627.0,23.36,558.0,37391.0,141100.0,34.1,93.24,0.87,4.56,0.42,0.31,0.05,0.56,0.0,22.0,12.0,0.74,1.35,0,0,0
37121,2014,Mitchell County,North Carolina,15330.0,13.64,1651.0,23.36,558.0,37391.0,141100.0,34.1,93.24,0.87,4.56,0.42,0.31,0.05,0.56,0.0,29.0,18.0,1.09,1.76,0,0,0
37121,2015,Mitchell County,North Carolina,15330.0,13.64,1675.0,23.36,558.0,37391.0,141100.0,34.1,93.24,0.87,4.56,0.42,0.31,0.05,0.56,0.0,46.0,27.0,1.61,2.75,0,0,0
37121,2016,Mitchell County,North Carolina,15330.0,13.64,1699.0,23.36,558.0,37391.0,141100.0,34.1,93.24,0.87,4.56,0.42,0.31,0.05,0.56,0.0,50.0,35.0,2.06,2.94,0,0,0
37123,2000,Montgomery County,North Carolina,26822.0,15.36,2294.0,23.29,407.0,32903.0,77200.0,21.6,65.3,21.64,10.43,0.28,1.54,0.01,0.75,0.04,54.0,50.0,2.18,2.35,1,0,0
37123,2001,Montgomery County,North Carolina,26822.0,15.36,2348.0,23.29,407.0,32903.0,77200.0,21.6,65.3,21.64,10.43,0.28,1.54,0.01,0.75,0.04,107.0,49.0,2.09,4.56,0,0,0
37123,2002,Montgomery County,North Carolina,26822.0,15.36,2402.0,23.29,407.0,32903.0,77200.0,21.6,65.3,21.64,10.43,0.28,1.54,0.01,0.75,0.04,185.0,65.0,2.71,7.7,0,0,0
37123,2003,Montgomery County,North Carolina,26822.0,15.36,2456.0,23.29,407.0,32903.0,77200.0,21.6,65.3,21.64,10.43,0.28,1.54,0.01,0.75,0.04,161.0,51.0,2.08,6.56,0,0,0
37123,2004,Montgomery County,North Carolina,26822.0,15.36,2510.0,23.29,407.0,32903.0,77200.0,21.6,65.3,21.64,10.43,0.28,1.54,0.01,0.75,0.04,126.0,41.0,1.63,5.02,0,0,0
37123,2005,Montgomery County,North Carolina,27456.0,17.91,2564.0,24.69,492.0,33223.0,81500.0,27.4,62.36,19.43,15.18,0.28,1.88,0.0,0.73,0.15,117.0,39.0,1.52,4.56,0,0,0
37123,2006,Montgomery County,North Carolina,27456.0,17.91,2618.0,24.69,492.0,33223.0,81500.0,27.4,62.36,19.43,15.18,0.28,1.88,0.0,0.73,0.15,130.0,51.0,1.95,4.97,0,0,0
37123,2007,Montgomery County,North Carolina,27456.0,17.91,2672.0,24.69,492.0,33223.0,81500.0,27.4,62.36,19.43,15.18,0.28,1.88,0.0,0.73,0.15,155.0,71.0,2.66,5.8,0,0,0
37123,2008,Montgomery County,North Carolina,27456.0,17.91,2726.0,24.69,492.0,33223.0,81500.0,27.4,62.36,19.43,15.18,0.28,1.88,0.0,0.73,0.15,131.0,87.0,3.19,4.81,0,0,0
37123,2009,Montgomery County,North Carolina,27456.0,17.91,2780.0,24.69,492.0,33223.0,81500.0,27.4,62.36,19.43,15.18,0.28,1.88,0.0,0.73,0.15,96.0,70.0,2.52,3.45,0,0,0
37123,2010,Montgomery County,North Carolina,27798.0,21.84,2834.0,26.88,551.0,32798.0,86700.0,29.3,64.3,18.64,14.12,0.37,1.58,0.01,0.92,0.06,102.0,71.0,2.51,3.6,0,0,0
37123,2011,Montgomery County,North Carolina,27601.0,18.61,2894.0,29.7,550.0,32500.0,90900.0,27.8,63.58,18.46,14.93,0.47,1.57,0.03,0.72,0.25,112.0,69.0,2.38,3.87,0,0,0
37123,2012,Montgomery County,North Carolina,27601.0,18.61,2954.0,29.7,550.0,32500.0,90900.0,27.8,63.58,18.46,14.93,0.47,1.57,0.03,0.72,0.25,133.0,66.0,2.23,4.5,0,0,0
37123,2013,Montgomery County,North Carolina,27601.0,18.61,3014.0,29.7,550.0,32500.0,90900.0,27.8,63.58,18.46,14.93,0.47,1.57,0.03,0.72,0.25,114.0,58.0,1.92,3.78,0,0,0
37123,2014,Montgomery County,North Carolina,27601.0,18.61,3073.0,29.7,550.0,32500.0,90900.0,27.8,63.58,18.46,14.93,0.47,1.57,0.03,0.72,0.25,118.0,88.0,2.86,3.84,0,0,0
37123,2015,Montgomery County,North Carolina,27601.0,18.61,3133.0,29.7,550.0,32500.0,90900.0,27.8,63.58,18.46,14.93,0.47,1.57,0.03,0.72,0.25,159.0,95.0,3.03,5.07,0,0,0
37123,2016,Montgomery County,North Carolina,27601.0,18.61,3193.0,29.7,550.0,32500.0,90900.0,27.8,63.58,18.46,14.93,0.47,1.57,0.03,0.72,0.25,137.0,98.0,3.07,4.29,0,0,0
37125,2000,Moore County,North Carolina,74769.0,11.37,6556.0,21.35,528.0,41240.0,131100.0,23.6,78.7,15.42,3.99,0.65,0.43,0.04,0.72,0.05,192.0,180.0,2.75,2.93,1,0,0
37125,2001,Moore County,North Carolina,74769.0,11.37,6850.0,21.35,528.0,41240.0,131100.0,23.6,78.7,15.42,3.99,0.65,0.43,0.04,0.72,0.05,303.0,126.0,1.84,4.42,0,0,0
37125,2002,Moore County,North Carolina,74769.0,11.37,7144.0,21.35,528.0,41240.0,131100.0,23.6,78.7,15.42,3.99,0.65,0.43,0.04,0.72,0.05,605.0,161.0,2.25,8.47,0,0,0
37125,2003,Moore County,North Carolina,74769.0,11.37,7438.0,21.35,528.0,41240.0,131100.0,23.6,78.7,15.42,3.99,0.65,0.43,0.04,0.72,0.05,652.0,166.0,2.23,8.77,0,0,0
37125,2004,Moore County,North Carolina,74769.0,11.37,7731.0,21.35,528.0,41240.0,131100.0,23.6,78.7,15.42,3.99,0.65,0.43,0.04,0.72,0.05,367.0,139.0,1.8,4.75,0,0,0
37125,2005,Moore County,North Carolina,84280.0,6.6,8025.0,23.39,642.0,46940.0,170700.0,27.8,77.75,14.7,5.65,0.61,0.7,0.01,0.55,0.03,439.0,130.0,1.62,5.47,0,0,0
